date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:12:18	178/178	---M--	200	added ('OK')	image/png	etag:%22cdf6e2f4f30b47cd9e1f7068bec9de18%22	https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f265b3a2027b923f0095123_menu-icon.png	C:/My%20Web%20Sites/h/uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f265b3a2027b923f0095123_menu-icon.png	(from https://max-tysons-trendy-project.webflow.io/)
16:12:18	68482/68482	---M--	200	added ('OK')	image/jpeg	etag:%2295b45e0455aca357eef92c65a057cf2c%22	https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f266b3d8a8b66a905d4941e_maxresdefault.jpg	C:/My%20Web%20Sites/h/uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f266b3d8a8b66a905d4941e_maxresdefault.jpg	(from https://max-tysons-trendy-project.webflow.io/)
16:12:19	496827/496827	---M--	200	added ('OK')	image/png	etag:%22570da33390b626ca7c36f6b454eff5ca%22	https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f266ba62480e16fb9e725b7_b4836297-7a66-4b2e-bf9f-b90cb3ecbe12_newrobot_hat.png	C:/My%20Web%20Sites/h/uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f266ba62480e16fb9e725b7_b4836297-7a66-4b2e-bf9f-b90cb3ecbe12_newrobot_hat.png	(from https://max-tysons-trendy-project.webflow.io/)
16:12:19	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:12:17%20GMT	https://max-tysons-trendy-project.webflow.io/post/10-quick-tips-about-blogging	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/post/10-quick-tips-about-blogging	(from https://max-tysons-trendy-project.webflow.io/)
16:12:19	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:12:18%20GMT	https://max-tysons-trendy-project.webflow.io/post/15-best-blogs-to-follow-about-web-design	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/post/15-best-blogs-to-follow-about-web-design	(from https://max-tysons-trendy-project.webflow.io/)
16:12:19	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:12:18%20GMT	https://max-tysons-trendy-project.webflow.io/post/7-of-the-best-examples-of-beautiful-blog-design	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/post/7-of-the-best-examples-of-beautiful-blog-design	(from https://max-tysons-trendy-project.webflow.io/)
16:12:20	88145/88145	---MCZ	200	added ('OK')	application/javascript	etag:W/%22220afd743d9e9643852e31a135a9f3ae%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.4.1.min.220afd743d.js?site=5f265b390311fc930902d4f6	C:/My%20Web%20Sites/h/d3e54v103j8qbb.cloudfront.net/js/jquery-3.4.1.min.220afd743d5dc7.js	(from https://max-tysons-trendy-project.webflow.io/)
16:12:20	161885/161885	---M-Z	200	added ('OK')	text/javascript	etag:%2246743a7b4df754a2b20e91cf03c8fe97%22	https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/js/webflow.f3347ef4d.js	C:/My%20Web%20Sites/h/uploads-ssl.webflow.com/5f265b390311fc930902d4f6/js/webflow.f3347ef4d.js	(from https://max-tysons-trendy-project.webflow.io/)
16:12:21	3618/3618	---M--	200	added ('OK')	image/png	etag:%2216816fe6bf01abe1fec12aa0e42d17b0%22	https://d3e54v103j8qbb.cloudfront.net/img/example-bg.png	C:/My%20Web%20Sites/h/d3e54v103j8qbb.cloudfront.net/img/example-bg.png	(from https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/css/max-tysons-trendy-project.webflow.42809cc12.css)
16:12:22	265266/265266	---M--	200	added ('OK')	image/jpeg	etag:%2265529ea2d53e10927a3195dff875134a%22	https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f27a5b39535998f1899f7ed_photovisi-download.jpg	C:/My%20Web%20Sites/h/uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f27a5b39535998f1899f7ed_photovisi-download.jpg	(from https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/css/max-tysons-trendy-project.webflow.42809cc12.css)
16:12:22	66706/66706	---M--	200	added ('OK')	image/jpeg	etag:%228c2781a343e9756eea7edc570d15bc11%22	https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f2718558a8b663e40d5a2d4_maxresdefault%20(1).jpg	C:/My%20Web%20Sites/h/uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f2718558a8b663e40d5a2d4_maxresdefault%20(1).jpg	(from https://max-tysons-trendy-project.webflow.io/projects)
16:12:22	274188/274188	---M--	200	added ('OK')	image/png	etag:%227463ad4ba4898f8951c118c50ef7097b%22	https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f271776a46c92ee88a1d8c8_Screenshot%202020-08-03%20at%207.40.38%20AM.png	C:/My%20Web%20Sites/h/uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f271776a46c92ee88a1d8c8_Screenshot%202020-08-03%20at%207.40.38%20AM.png	(from https://max-tysons-trendy-project.webflow.io/projects)
16:12:23	429759/429759	---M--	200	added ('OK')	image/jpeg	etag:%225e9e09bf2d84320a0d9decc7d06ebf89%22	https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f2795c7ccdebbca1970bec8_14.jpg	C:/My%20Web%20Sites/h/uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f2795c7ccdebbca1970bec8_14.jpg	(from https://max-tysons-trendy-project.webflow.io/projects)
16:12:23	39849/39849	---M--	200	added ('OK')	image/png	etag:%22af9a6bcc6f7539e3095f70bf66fa0ac1%22	https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f2797e28e65f20753d1592c_Screenshot%202020-08-03%20at%204.48.53%20PM.png	C:/My%20Web%20Sites/h/uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f2797e28e65f20753d1592c_Screenshot%202020-08-03%20at%204.48.53%20PM.png	(from https://max-tysons-trendy-project.webflow.io/projects)
16:12:23	39540/39540	---M--	200	added ('OK')	image/png	etag:%2200add5555362212bf2265823af586ec9%22	https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f2797df40b6dba1b4f069af_Screenshot%202020-08-03%20at%204.51.21%20PM.png	C:/My%20Web%20Sites/h/uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f2797df40b6dba1b4f069af_Screenshot%202020-08-03%20at%204.51.21%20PM.png	(from https://max-tysons-trendy-project.webflow.io/projects)
16:12:23	91040/91040	---M--	200	added ('OK')	image/png	etag:%220804a6f5aead4a2533b556af09385c33%22	https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f279b4d86cfb6690d6da5cc_Screenshot%202020-08-03%20at%205.05.28%20PM.png	C:/My%20Web%20Sites/h/uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f279b4d86cfb6690d6da5cc_Screenshot%202020-08-03%20at%205.05.28%20PM.png	(from https://max-tysons-trendy-project.webflow.io/projects)
16:12:24	25283/25283	---M--	200	added ('OK')	image/png	etag:%2258121ac93928428473e348405bcad274%22	https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f2797df0311fc361c050729_Screenshot%202020-08-03%20at%204.50.08%20PM.png	C:/My%20Web%20Sites/h/uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f2797df0311fc361c050729_Screenshot%202020-08-03%20at%204.50.08%20PM.png	(from https://max-tysons-trendy-project.webflow.io/projects)
16:12:24	97187/97187	---M--	200	added ('OK')	image/png	etag:%22cd3adfaf5d8efe057e96c9ac19a40a99%22	https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f2797e02480e10c34e9513c_Screenshot%202020-08-03%20at%204.49.35%20PM.png	C:/My%20Web%20Sites/h/uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f2797e02480e10c34e9513c_Screenshot%202020-08-03%20at%204.49.35%20PM.png	(from https://max-tysons-trendy-project.webflow.io/projects)
16:12:24	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:12:23%20GMT	https://max-tysons-trendy-project.webflow.io/%22https://uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b92716095163_placeholder%201.svg%22	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/_https_/uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b92716095163_placeholder%201.svg_	(from https://max-tysons-trendy-project.webflow.io/blog)
16:12:25	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:12:23%20GMT	https://max-tysons-trendy-project.webflow.io/%22https://uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b9b5ab095164_placeholder%202.svg%22	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/_https_/uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b9b5ab095164_placeholder%202.svg_	(from https://max-tysons-trendy-project.webflow.io/blog)
16:12:25	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:12:24%20GMT	https://max-tysons-trendy-project.webflow.io/%22https://uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b9bb6b095165_placeholder%203.svg%22	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/_https_/uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b9bb6b095165_placeholder%203.svg_	(from https://max-tysons-trendy-project.webflow.io/blog)
16:12:25	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:12:24%20GMT	https://max-tysons-trendy-project.webflow.io/post/5-principles-of-effective-web-design	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/post/5-principles-of-effective-web-design	(from https://max-tysons-trendy-project.webflow.io/blog)
16:12:26	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:12:24%20GMT	https://max-tysons-trendy-project.webflow.io/post/14-common-misconceptions-about-web-design	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/post/14-common-misconceptions-about-web-design	(from https://max-tysons-trendy-project.webflow.io/blog)
16:12:26	1016/1016	---M--	200	added ('OK')	image/png	etag:%2262b8ef276d3f0f94addd14e8e93c89c4%22	https://uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f265b3a2027b95e78095126_webflow-w-small%402x.png	C:/My%20Web%20Sites/h/uploads-ssl.webflow.com/5f265b390311fc930902d4f6/5f265b3a2027b95e78095126_webflow-w-small@2x.png	(from https://max-tysons-trendy-project.webflow.io/blog)
16:13:07	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:12:25%20GMT	https://max-tysons-trendy-project.webflow.io/post/10-quick-tips-about-blogging	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/post/10-quick-tips-about-blogging.html	(from https://max-tysons-trendy-project.webflow.io/)
16:13:07	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:12:25%20GMT	https://max-tysons-trendy-project.webflow.io/post/15-best-blogs-to-follow-about-web-design	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/post/15-best-blogs-to-follow-about-web-design.html	(from https://max-tysons-trendy-project.webflow.io/)
16:13:08	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:12:26%20GMT	https://max-tysons-trendy-project.webflow.io/%22https://uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b92716095163_placeholder%201.svg%22	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/_https_/uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b92716095163_placeholder%201.html	(from https://max-tysons-trendy-project.webflow.io/blog)
16:13:49	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:13:07%20GMT	https://max-tysons-trendy-project.webflow.io/%22https://uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b9b5ab095164_placeholder%202.svg%22	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/_https_/uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b9b5ab095164_placeholder%202.html	(from https://max-tysons-trendy-project.webflow.io/blog)
16:13:49	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:13:07%20GMT	https://max-tysons-trendy-project.webflow.io/%22https://uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b9bb6b095165_placeholder%203.svg%22	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/_https_/uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b9bb6b095165_placeholder%203.html	(from https://max-tysons-trendy-project.webflow.io/blog)
16:13:49	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:13:07%20GMT	https://max-tysons-trendy-project.webflow.io/post/5-principles-of-effective-web-design	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/post/5-principles-of-effective-web-design.html	(from https://max-tysons-trendy-project.webflow.io/blog)
16:14:31	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:13:49%20GMT	https://max-tysons-trendy-project.webflow.io/post/10-quick-tips-about-blogging	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/post/10-quick-tips-about-blogging.html	(from https://max-tysons-trendy-project.webflow.io/)
16:14:31	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:13:49%20GMT	https://max-tysons-trendy-project.webflow.io/%22https://uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b92716095163_placeholder%201.svg%22	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/_https_/uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b92716095163_placeholder%201.html	(from https://max-tysons-trendy-project.webflow.io/blog)
16:14:31	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:13:49%20GMT	https://max-tysons-trendy-project.webflow.io/post/15-best-blogs-to-follow-about-web-design	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/post/15-best-blogs-to-follow-about-web-design.html	(from https://max-tysons-trendy-project.webflow.io/)
16:14:31	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:13:49%20GMT	https://max-tysons-trendy-project.webflow.io/%22https://uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b9b5ab095164_placeholder%202.svg%22	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/_https_/uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b9b5ab095164_placeholder%202.html	(from https://max-tysons-trendy-project.webflow.io/blog)
16:14:32	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:14:31%20GMT	https://max-tysons-trendy-project.webflow.io/post/5-principles-of-effective-web-design	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/post/5-principles-of-effective-web-design.html	(from https://max-tysons-trendy-project.webflow.io/blog)
16:14:32	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Tue,%2004%20Aug%202020%2004:14:31%20GMT	https://max-tysons-trendy-project.webflow.io/%22https://uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b9bb6b095165_placeholder%203.svg%22	C:/My%20Web%20Sites/h/max-tysons-trendy-project.webflow.io/_https_/uploads-ssl.webflow.com/5f265b3a2027b9d42809511e/5f265b3a2027b9bb6b095165_placeholder%203.html	(from https://max-tysons-trendy-project.webflow.io/blog)
